,name,hours,menu,tag,location,number
157,"
철길떡볶이
",오전 11시 - 오후 8시                    ,"{'떡볶이': '3,500원', '순대': '3,500원', '라면': '3,500원', '못난이튀김 2개': '2,000원', '음료수': '2,000원', '김말이': '2,000원'}","{'점심식사': 9, '간식': 8, '혼밥': 5, '데이트': 3, '저녁식사': 2, '식사모임': 1, '옛날분위기': 1, '서민적인': 12, '가성비좋은': 7, '시끌벅적한': 4, '지역주민이 찾는': 4, '캐주얼한': 2, '푸짐한': 2, '숨은맛집': 2, '격식있는': 1, '조용한': 1, '경관/야경이좋은': 1, '야외좌석': 5, '무료주차': 1, '주차불가': 1}",서울특별시 서대문구 충정로3가 142,02-364-3440
158,"
청송본관 함흥냉면 전문점
",오전 10시 30분 - 오후 8시 20분                    ,"{'회냉면': '12,000원', '비빔냉면': '12,000원', '수육': '30,000원', '홍어회': '25,000원', '물냉면': '12,000원', '녹두전': '9,000원', '손왕만두': '9,000원', '사리': '6,000원', '버섯불고기': '15,000원', '신갈비찜 중': '55,000원', '신갈비찜 대': '65,000원', '설렁탕': '10,000원', '떡만두국': '9,000원'}","{'저녁식사': 11, '점심식사': 11, '가족외식': 7, '식사모임': 7, '혼밥': 4, '접대': 1, '회식': 1, '서민적인': 9, '캐주얼한': 4, '가성비좋은': 4, '시끌벅적한': 4, '푸짐한': 4, '오래된집': 2, '지역주민이찾는': 2, '깔끔한': 2, '숨은맛집': 1, '지역주민이 찾는': 1, '무료주차': 7, '발렛주차': 3, '현장대기필요': 2, '좌식': 1}",서울특별시 서대문구 연희동 193-6,02-334-3545
159,"
신촌고기창고
",오전 11시 - 오후 10시                    ,"{'통통삼겹살': '12,000원', '한돈명품삼겹살': '15,000원', '한돈명품목살': '15,000원', '한돈갈비본삼겹살': '16,000원', '갈비살': '17,000원', '주물럭': '18,000원', '고기창고실속모듬': '50,000원'}","{'저녁식사': 10, '술모임': 6, '데이트': 4, '식사모임': 3, '점심식사': 2, '가족외식': 2, '기념일': 1, '회식': 1, '깔끔한': 6, '가성비좋은': 5, '서민적인': 4, '시끌벅적한': 4, '숨은맛집': 3, '예쁜': 3, '캐주얼한': 2, '푸짐한': 2, '고급스러운': 2, '회식 장소': 1, '이국적/이색적': 1, '좌식의': 1, '시끄러운': 1, '연기가 많은': 1, '경관/야경이 좋은': 1, '야외좌석': 3, '대형룸': 2, '단체석': 1, '개별룸': 1}",서울특별시 서대문구 창천동 52-78,02-323-9090
160,"
락희안 가좌본점
",오전 11시 30분 - 오후 9시 30분                    ,"{'전복돌판누룽지탕': '41,000원', '대파꿔바로우': '26,000원'}","{'저녁식사': 11, '점심식사': 7, '가족외식': 6, '식사모임': 5, '술모임': 4, '데이트': 3, '회식': 3, '배달': 2, '접대': 2, '집안잔치': 1, '혼밥': 1, '아이동반': 1, '기념일': 1, '고급스러운': 4, '격식있는': 4, '가성비좋은': 3, '깔끔한': 2, '서민적인': 2, '조용한': 2, '숨은맛집': 1, '이국적/이색적': 1, '모던한': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '아담한': 1, '푸짐한': 1, '지역주민이 찾는': 1, '무료주차': 6, '개별룸': 3, '발렛주차': 1, '대형룸': 1}",서울특별시 서대문구 남가좌동 336-20,02-375-7576
161,"
형제갈비
",오전 11시 - 오후 10시                    ,"{'불고기': '12,000원', '양념갈비': '35,000원', '생갈비': '35,000원', '평양냉면': '10,000원'}","{'저녁식사': 8, '점심식사': 8, '혼밥': 3, '술모임': 3, '가족외식': 3, '접대': 2, '식사모임': 2, '회식': 2, '야식': 1, '상견례': 1, '기념일': 1, '서민적인': 5, '가성비좋은': 3, '시끌벅적한': 3, '고급스러운': 2, '규모가큰': 2, '깔끔한': 2, '지역주민이찾는': 1, '캐주얼한': 1, '토속적인': 1, '조용한': 1, '푸짐한': 1, '오래된집': 1, '무료주차': 3, '발렛주차': 2, '좌식': 1}",서울특별시 서대문구 창천동 31-26,02-365-0001
162,"
소이연남 본점
",오전 11시 - 오후 9시 20분                    ,"{'소고기국수': '11,000원', '똠얌쌀국수': '13,000원', '소이 뼈국수': '13,900원', '소이뽀삐아': '13,500원', '쏨땀': '13,000원', '소이 뼈찜': '30,000원', 'B세트': '46,000원', '싱하맥주/창맥주': '6,000원', '망고스틴/타이밀크티/싱하소다': '4,000원', '코카콜라/스프라이트/코코넛이프': '3,000원'}","{'점심식사': 60, '저녁식사': 47, '데이트': 39, '식사모임': 17, '혼밥': 11, '가족외식': 9, '배달': 2, '친구': 2, '아침식사': 2, '다이어트식단': 2, '미팅': 1, '아이동반': 1, '나': 1, '실버푸드': 1, '여자끼리': 1, '가': 1, '스타필드': 1, '기념일': 1, '이국적/이색적': 55, '캐주얼한': 35, '서민적인': 30, '시끌벅적한': 19, '푸짐한': 13, '지역주민이 찾는': 9, '가성비좋은': 8, '숨은맛집': 7, '예쁜': 4, '지역주민이찾는': 4, '깔끔한': 4, '젊은사람이많은': 3, '조용한': 2, '빈티지': 1, '고급스러운': 1, '아담한': 1, '현장대기필요': 5, '야외좌석': 4, '무료주차': 2, '주차불가': 2, '대기예약시스템': 1, '개별룸': 1, '웨이팅카카오톡': 1, '대기석': 1, '대기 시스템': 1, '셀프서비스': 1, '대기장소': 1, '놀이방': 1}",서울특별시 마포구 연남동 229-67 1층,02-323-5130
163,"
을밀대 평양냉면 본점
",오전 11시 - 오후 10시                    ,"{'물냉면': '13,000원', '회냉면': '17,000원', '녹두전': '10,000원', '수육 大': '70,000원', '비빔 냉면': '13,000원', '홍어': '50,000원'}","{'점심식사': 76, '저녁식사': 61, '혼밥': 34, '식사모임': 28, '가족외식': 28, '데이트': 23, '술모임': 13, '회식': 9, '실버푸드': 6, '혼술': 6, '아침식사': 4, '아이동반': 4, '접대': 3, '기념일': 2, '다이어트식단': 2, '간식': 2, '평냉맛집': 1, '혼카페': 1, '남자끼리': 1, '냉지순례': 1, '브런치': 1, '서민적인': 57, '시끌벅적한': 27, '지역주민이 찾는': 20, '푸짐한': 18, '지역주민이찾는': 17, '캐주얼한': 17, '숨은맛집': 11, '깔끔한': 9, '이국적/이색적': 5, '조용한': 5, '고급스러운': 4, '오래된집': 3, '허름한': 2, '가성비좋은': 2, '유명한': 1, '노포': 1, '오래된': 1, '아담한': 1, '중년이상이많은': 1, '무료주차': 33, '개별룸': 7, '대형룸': 3, '현장대기필요': 3, '주차는 카센터쪽으로': 1, '본관건물 옆에 별관같은 옆집': 1, '대기줄이 길다': 1, '좌식': 1, '주차불가': 1}",서울특별시 마포구 염리동 147-6,02-717-1922
164,"
굴다리식당 본관
",오전 8시 - 오후 10시                    ,"{'김치찌개': '9,000원', '제육볶음': '12,000원', '계란말이': '10,000원'}","{'점심식사': 27, '저녁식사': 21, '혼밥': 11, '식사모임': 7, '술모임': 6, '회식': 4, '데이트': 3, '혼술': 3, '아침식사': 2, '여자끼리': 1, '남자끼리': 1, '배달': 1, '옛날맛': 1, '아이동반': 1, '서민적인': 27, '시끌벅적한': 7, '지역주민이찾는': 6, '가성비좋은': 6, '푸짐한': 5, '캐주얼한': 3, '숨은맛집': 2, '지역주민이 찾는': 2, '아담한': 1, '허름한': 1, '오래된집': 1, '격식있는': 1, '주차불가': 2, '주차안됨': 1, '대형룸': 1, '애완동물동반': 1}",서울특별시 마포구 도화동 181-45,02-712-0066
165,"
마포원조떡볶이
",오전 8시 30분 - 오후 9시                    ,"{'떡볶이': '2,500원', '순대': '2,500원', '김밥': '2,500원', '오뎅': '1,000원', '튀김(2개)': '1,000원', '계란': '500원'}","{'점심식사': 18, '간식': 18, '저녁식사': 11, '혼밥': 9, '데이트': 8, '아이동반': 3, '식사모임': 2, '야식': 1, '떡볶이': 1, '디저트': 1, '서민적인': 22, '가성비좋은': 15, '시끌벅적한': 12, '지역주민이찾는': 9, '캐주얼한': 6, '푸짐한': 5, '숨은맛집': 4, '지역주민이 찾는': 2, '젊은사람이많은': 1, '아담한': 1, '오래된집': 1, '주차불가': 7, '현장대기필요': 1}",서울특별시 마포구 도화동 345-4,02-719-2005
166,"
원조 조박집 본관
",오전 11시 30분 - 오후 10시                    ,"{'한우등심주물럭(1인분 200g)': '50,000원', '양념돼지갈비(1인분 250g)': '18,000원', '전체메뉴': '', '돼지갈비(포장)': '18,000원', '포장식혜': '6,000원', '동치미국수': '2,000원', '공기밥': '1,000원', '된장찌개': '1,000원', '소주': '5,000원', '맥주': '5,000원'}","{'저녁식사': 23, '술모임': 11, '가족외식': 9, '식사모임': 8, '회식': 8, '점심식사': 6, '데이트': 5, '접대': 2, '모임': 1, '기념일': 1, '시끌벅적한': 13, '서민적인': 13, '캐주얼한': 9, '깔끔한': 5, '가성비좋은': 4, '푸짐한': 3, '숨은맛집': 2, '지역주민이 찾는': 2, '지역주민이찾는': 2, '조용한': 1, '무료주차': 7, '공영주차장 1시간 무료': 1}",서울특별시 마포구 용강동 40-1,02-712-7462
167,"
동무밥상
",오전 11시 30분 - 오후 9시                    ,"{'북한냉면 (평양냉면)': '12,000원', '냉면곱배기': '15,000원', '어복쟁반': '80,000원', '평양만둣국': '9,000원', '찹쌀순대': '13,000원', '소고기초무침': '18,000원', '명태식해': '15,000원', '찐만두': '9,000원', '평양김치메밀국수': '12,000원', '돼지고기수육': '25,000원', '평양식회랭면': '15,000원', '비빔냉면': '12,000원', '평양식 돼지국밥': '10,000원'}","{'점심식사': 17, '저녁식사': 12, '혼밥': 7, '데이트': 6, '가족외식': 5, '식사모임': 3, '술모임': 2, '기념일': 2, '평양냉면 맛집': 1, '회식': 1, '혼술': 1, '합정 맛집': 1, '서민적인': 9, '숨은맛집': 4, '시끌벅적한': 4, '캐주얼한': 4, '깔끔한': 4, '푸짐한': 2, '가성비좋은': 2, '지역주민이찾는': 2, '이국적/이색적': 2, '지역주민이 찾는': 2, '아담한': 1, '격식있는': 1, '무료주차': 2, '주차장없음': 1, '인근에 공영주차장 있음': 1, '2대까지 무료주차': 1, '3~4대주차가능': 1}",서울특별시 마포구 합정동 381-64,02-322-6632
168,"
너랑나랑호프
",오후 4시 30분 - 오전 2시                    ,"{'육전': '25,000원', '감자전': '15,000원', '깻잎완자전': '15,000원', '표고전': '15,000원', '짜글이찌개': '25,000원', '번데기탕': '12,000원', '유부주머니+오뎅탕': '18,000원', '김치찌개': '17,000원', '왕창골뱅이': '25,000원', '홀랑닭발': '17,000원', '오징어숙회': '15,000원', '매운갈비찜': '30,000원', '계란말이': '13,000원'}","{'술모임': 19, '저녁식사': 7, '식사모임': 5, '회식': 5, '데이트': 2, '가족외식': 2, '기념일': 1, '혼술': 1, '시끌벅적한': 11, '서민적인': 10, '캐주얼한': 7, '숨은맛집': 6, '지역주민이찾는': 4, '가성비좋은': 1, '지역주민이 찾는': 1, '푸짐한': 1, '사장님이친절한': 1, '주차불가': 1}",서울특별시 마포구 망원동 386-3,
169,"
마포진짜원조최대포집 본점
",오전 11시 - 오후 11시                    ,"{'돼지갈비': '16,000원', '소금구이': '17,000원', '갈매기살': '17,000원', '껍데기': '10,000원', '염통': '16,000원', '한우등심': '33,000원'}","{'저녁식사': 15, '술모임': 11, '식사모임': 7, '데이트': 5, '회식': 4, '가족외식': 3, '점심식사': 2, '기념일': 1, '남자끼리': 1, '서민적인': 13, '시끌벅적한': 10, '지역주민이찾는': 4, '가성비좋은': 4, '캐주얼한': 4, '지역주민이 찾는': 1, '깔끔한': 1, '주차불가': 1, '대형룸': 1, '무료주차': 1}",서울특별시 마포구 공덕동 255-5,02-719-9292
170,"
동리장
",오전 11시 - 오후 10시 30분                    ,"{'육전': '23,000원', '애호박찌개': '7,500원', '애호박전': '15,000원', '어리굴젓 수육': '29,000원', '차돌말이찜': '23,000원', '애호박칼국수': '8,000원', '단호박식혜': '4,000원', '꼬막비빔밥': '8,500원', '꼬막비빔칼국수': '8,500원', ""'대하'전"": '23,000원', '초계물냉면': '8,500원', '초계비빔냉면': '8,500원', '애호박술국': '17,000원'}","{'점심식사': 13, '혼밥': 8, '저녁식사': 8, '술모임': 7, '혼술': 3, '식사모임': 3, '데이트': 2, '가족외식': 2, '회식': 2, '점심맛집': 1, '아침식사': 1, '기념일': 1, '서민적인': 11, '숨은맛집': 11, '가성비좋은': 10, '푸짐한': 10, '깔끔한': 5, '캐주얼한': 5, '이국적/이색적': 4, '지역주민이 찾는': 2, '독특한': 1, '지역주민이찾는': 1, '조용한': 1, '주차불가': 2, '게임': 1, '포장가능': 1, '배달': 1, '놀이방': 1, ' 포장': 1}",서울특별시 마포구 도화동 250-11,02-702-1333
171,"
일등식당
",오전 8시 - 오후 8시 30분                    ,"{'해장국': '7,000원', '공기밥': '1,000원'}","{'점심식사': 12, '저녁식사': 11, '혼밥': 11, '아침식사': 7, '가족외식': 3, '혼술': 3, '술모임': 3, '식사모임': 2, '남자끼리': 1, '서민적인': 14, '가성비좋은': 12, '지역주민이찾는': 5, '지역주민이 찾는': 5, '숨은맛집': 4, '시끌벅적한': 4, '캐주얼한': 4, '푸짐한': 3, '허름한': 2, '아담한': 2, '오래된집': 1, '조용한': 1, '빈티지': 1, '복고풍': 1, '좌식': 3, '주차불가': 2, 'AM7:00~PM9:00': 1, '웨이팅조심': 1}",서울특별시 마포구 망원동 476-1,02-333-0361
172,"
행진
",정오 12시 - 오후 11시                    ,"{'삼겹살': '15,000원', '와인 (레드/화이트)': '23,000원', '닭발': '13,000원', '껍데기': '9,000원', '고추장찌개': '7,000원', '청국장': '7,000원', '볶음밥': '3,000원'}","{'저녁식사': 11, '술모임': 8, '데이트': 5, '회식': 3, '점심식사': 3, '가족외식': 2, '식사모임': 2, '유명세체험': 1, '접대': 1, '시끌벅적한': 9, '서민적인': 6, '숨은맛집': 4, '캐주얼한': 4, '지역주민이찾는': 2, '푸짐한': 2, '가성비좋은': 1, '맛집': 1, '깔끔한': 1, '주차불가': 2}",서울특별시 마포구 합정동 427-5,02-336-4275
173,"
외백
",오전 11시 - 오후 10시                    ,"{'탕수육': '23,000원', '자장면': '7,000원', '짬뽕': '8,000원', '삼선간짜장': '10,000원', '삼선짬뽕': '11,000원', '기스면': '8,000원', '고추짬뽕': '11,000원', '군만두': '8,000원', '짬뽕밥': '8,000원', '매운삼선간짜장': '10,000원', '쟁반짜장(2인이상)': '10,000원'}","{'저녁식사': 10, '점심식사': 9, '술모임': 6, '식사모임': 6, '가족외식': 5, '회식': 5, '혼밥': 2, '데이트': 2, '접대': 1, '기념일': 1, '서민적인': 7, '지역주민이 찾는': 5, '푸짐한': 4, '이국적/이색적': 3, '조용한': 2, '캐주얼한': 2, '가성비좋은': 1, '오래된': 1, '고급스러운': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '개별룸': 2, '주차불가': 1}",서울특별시 마포구 도화동 343-1,02-712-0985
174,"
다락떡볶이
",오전 9시 30분 - 오후 10시                    ,"{'쟁반 2인': '9,000원', '즉석 2인': '9,000원', '쟁반 3인': '12,000원', '즉석 3인': '12,000원', '물만두': '4,000원', '치즈볶음밥': '3,000원', '추가사리 라면': '1,000원', '쫄면': '1,000원', '튀김': '1,000원', '오뎅': '1,000원', '계란2개': '1,000원', '떡': '1,000원', '야채': '1,000원', '치즈': '2,000원', '볶음밥': '2,000원', '야채볶음밥': '3,000원'}","{'점심식사': 9, '저녁식사': 7, '간식': 7, '데이트': 6, '식사모임': 3, '술모임': 2, '가족외식': 1, '실버푸드': 1, '혼밥': 1, '아이동반': 1, '서민적인': 13, '가성비좋은': 7, '지역주민이찾는': 6, '시끌벅적한': 3, '캐주얼한': 3, '숨은맛집': 2, '주차불가': 2}",서울특별시 마포구 도화동 340,02-706-0519
175,"
마포옥
",오전 7시 - 오후 9시                    ,"{'양지탕': '16,000원', '양지 설렁탕(특)': '20,000원', '차돌탕': '27,000원', '차돌수육': '63,000원', '왕갈비탕': '15,000원', '소고기 장터국밥': '8,000원', '모듬수육 대': '58,000원', '모듬수육 소': '48,000원', '우삼겹탕': '25,000원', '명품양지탕': '22,000원'}","{'점심식사': 13, '혼밥': 9, '저녁식사': 8, '식사모임': 8, '가족외식': 4, '아침식사': 3, '데이트': 2, '회식': 2, '실버푸드': 1, '술모임': 1, '서민적인': 8, '지역주민이 찾는': 3, '깔끔한': 3, '푸짐한': 2, '지역주민이찾는': 2, '시끌벅적한': 2, '캐주얼한': 1, '가성비좋은': 1, '조용한': 1, '숨은맛집': 1, '고급스러운': 1, '무료주차': 1}",서울특별시 마포구 용강동 50-14,02-716-6661
