,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,tag
125,notf,https://d12zq4w4guyljn.cloudfront.net/20220608100715_photo1_JfhATV0jwL65.jpg,서울특별시 중구 중림동 61-4,"
호수집
",notf,126.968581010416,37.5590192325064,02-392-0695,닭꼬치,오삼불고기,"{'저녁식사': 18, '술모임': 13, '점심식사': 8, '식사모임': 4, '가족외식': 2, '회식': 1, '데이트': 1, '서민적인': 16, '시끌벅적한': 13, '가성비좋은': 5, '푸짐한': 3, '숨은맛집': 3, '왁자지껄한': 1, '줄서서먹는': 1, '지역주민이 찾는': 1, '주차불가': 2}"
126,notf,https://d12zq4w4guyljn.cloudfront.net/20220506222810_photo1_d7d578b999f9.jpg,서울특별시 중구 북창동 18-7,"
풍년닭도리탕
",notf,126.977708460319,37.5630778663475,02-755-5278,닭도리탕(소),닭도리탕(중),"{'저녁식사': 14, '술모임': 10, '점심식사': 8, '회식': 7, '식사모임': 7, '데이트': 5, '가족외식': 5, '모임': 2, '남자끼리약속': 1, '실버푸드': 1, '술안주갑': 1, '기념일': 1, '야식': 1, '남자끼리': 1, '서민적인': 13, '시끌벅적한': 11, '캐주얼한': 5, '숨은맛집': 4, '가성비좋은': 3, '지역주민이찾는': 3, '푸짐한': 2, '허름한': 2, '오래된집': 1, '젊은사람이많은': 1, '토속적인': 1, '지역주민이 찾는': 1, '중년이상이많은': 1, '현장대기필요': 2, '주차불가': 1, '야외좌석': 1}"
127,notf,https://d12zq4w4guyljn.cloudfront.net/20220805124623620_photo_0caf5de8a3e4.jpg,서울 중구 신당동 425-18,"
만포막국수
",notf,127.010317271452,37.5557994639575,02-2235-1357,물막국수,만두국,"{'식사모임': 11, '저녁식사': 10, '점심식사': 8, '가족외식': 6, '술모임': 4, '실버푸드': 3, '혼밥': 3, '회식': 2, '데이트': 2, '다이어트식단': 1, '혼술': 1, '서민적인': 12, '지역주민이찾는': 8, '캐주얼한': 7, '푸짐한': 7, '숨은맛집': 4, '시끌벅적한': 3, '가성비좋은': 3, '깔끔한': 3, '격식있는': 1, '이국적/이색적': 1, '무료주차': 9}"
128,notf,https://d12zq4w4guyljn.cloudfront.net/20220205090841_photo1_ea29d5f747ae.jpg,서울특별시 중구 다동 92,"
원흥
",notf,126.982055182654,37.5679237135347,02-3789-3624,짜장면,짬뽕,"{'점심식사': 16, '저녁식사': 13, '술모임': 4, '식사모임': 2, '데이트': 2, '혼밥': 2, '여자끼리': 1, '가족외식': 1, '혼술': 1, '회식': 1, '남자끼리': 1, '간식': 1, '서민적인': 9, '시끌벅적한': 8, '푸짐한': 4, '캐주얼한': 3, '오래된집': 2, '숨은맛집': 2, '허름한': 1, '지역주민이 찾는': 1, '지역주민이찾는': 1, '줄서서먹는': 1, '조용한': 1, '깔끔한': 1, '주차불가': 2}"
129,notf,https://d12zq4w4guyljn.cloudfront.net/20220403104444_photo1_16bb1fdb3d4d.jpg,서울시 중구 초동 17-1,"
동경우동
",notf,126.993104564538,37.5653705524975,02-2274-3440,우동,유부우동,"{'혼밥': 14, '점심식사': 14, '저녁식사': 6, '간식': 2, '아침식사': 2, '아이동반': 1, '가성비': 1, '데이트': 1, '서민적인': 12, '가성비좋은': 8, '숨은맛집': 7, '지역주민이 찾는': 4, '캐주얼한': 4, '지역주민이찾는': 2, '시끌벅적한': 2, '아담한': 1, '조용한': 1, '점심시간웨이팅': 1, '주차불가': 1}"
130,notf,https://d12zq4w4guyljn.cloudfront.net/20220826080022_photo1_tjps25hym6tl.jpg,서울특별시 중구 다동 177-2,"
부민옥
",notf,126.980313602943,37.5675089779242,02-777-2345,육개장,양곰탕,"{'저녁식사': 13, '점심식사': 12, '식사모임': 8, '회식': 4, '술모임': 4, '가족외식': 2, '접대': 2, '데이트': 1, '다이어트식단': 1, '서민적인': 10, '깔끔한': 7, '시끌벅적한': 4, '캐주얼한': 3, '가성비좋은': 3, '조용한': 1, '지역주민이 찾는': 1, '푸짐한': 1, '숨은맛집': 1, '지역주민이찾는': 1, '무료주차': 5, '개별룸': 4}"
131,notf,https://d12zq4w4guyljn.cloudfront.net/20221002005711_photo1_d91612ad5865.jpg,서울특별시 중구 남대문로4가 17-35,"
송옥
",notf,126.977374004918,37.5615610650901,02-752-3297,메밀국수,메밀비빔국수,"{'점심식사': 14, '혼밥': 9, '저녁식사': 5, '데이트': 3, '식사모임': 2, '간식': 2, '아이동반': 2, '아침식사': 1, '다이어트식단': 1, '서민적인': 11, '시끌벅적한': 4, '가성비좋은': 4, '지역주민이찾는': 3, '숨은맛집': 2, '캐주얼한': 2, '지역주민이 찾는': 1, '경관/야경이좋은': 1, '깔끔한': 1, '격식있는': 1, '조용한': 1, '주차불가': 2, '가게앞주차': 1, '무료주차': 1}"
132,notf,https://d12zq4w4guyljn.cloudfront.net/20220731125750319_photo_a6e36123a25a.jpg,서울시 중구 을지로2가 101-32,"
이남장
",notf,126.988655841743,37.5666466499203,02-2267-4081,설렁탕,설렁탕 (특),"{'점심식사': 14, '저녁식사': 11, '식사모임': 8, '혼밥': 7, '아침식사': 4, '회식': 3, '술모임': 2, '가족외식': 2, '혼술': 2, '데이트': 1, '접대': 1, '실버푸드': 1, '기념일': 1, '서민적인': 14, '푸짐한': 6, '숨은맛집': 6, '시끌벅적한': 5, '캐주얼한': 4, '깔끔한': 3, '지역주민이 찾는': 2, '가성비좋은': 2, '지역주민이찾는': 2, '고급스러운': 1, '조용한': 1, '을지로 노포': 1, '격식있는': 1, '대형룸': 1, '주차불가': 1, '2층': 1}"
133,notf,https://d12zq4w4guyljn.cloudfront.net/20220606061559_photo1_7467b46fb0da.jpg,서울특별시 중구 남창동 34-34,"
희락갈치
",notf,126.977088385653,37.5599075006488,02-755-3449,갈치조림 1인분,고등어조림,"{'점심식사': 11, '저녁식사': 8, '혼밥': 5, '식사모임': 4, '가족외식': 1, '데이트': 1, '실버푸드': 1, '서민적인': 13, '시끌벅적한': 8, '지역주민이찾는': 4, '숨은맛집': 2, '푸짐한': 2, '가성비좋은': 2, '주차불가': 2}"
134,notf,https://d12zq4w4guyljn.cloudfront.net/20220921052320_photo1_v7ueN3fIzBzB.jpg,서울특별시 중구 을지로3가 5-9,"
오구반점
",notf,126.989879896854,37.5665342267989,02-2267-0516,짜장면,짬뽕,"{'점심식사': 14, '식사모임': 10, '저녁식사': 9, '술모임': 8, '혼밥': 4, '회식': 2, '가족외식': 2, '혼술': 2, '아이동반': 1, '비추': 1, '데이트': 1, '실버푸드': 1, '서민적인': 14, '캐주얼한': 5, '시끌벅적한': 4, '이국적/이색적': 3, '숨은맛집': 3, '지역주민이찾는': 2, '지역주민이 찾는': 1, '비위생적': 1, '가성비좋은': 1, '대형룸': 1, '주차불가': 1, '개별룸': 1}"
135,notf,https://d12zq4w4guyljn.cloudfront.net/20220827024436413_photo_mLCDkaloPrdb.jpg,서울 중구 흥인동 38,"
하니칼국수
",notf,127.017211612765,37.5661936403573,02-3298-6909,알곤이칼국수,해장칼국수,"{'저녁식사': 10, '점심식사': 9, '혼밥': 8, '술모임': 7, '식사모임': 5, '데이트': 5, '가족외식': 2, '실버푸드': 2, '혼술': 1, '회식': 1, '아침식사': 1, '서민적인': 11, '캐주얼한': 6, '시끌벅적한': 6, '지역주민이찾는': 5, '가성비좋은': 5, '푸짐한': 4, '숨은맛집': 4, '깔끔한': 1, '주차불가': 4}"
136,notf,https://d12zq4w4guyljn.cloudfront.net/20220601121723_photo1_200cbe34d4ac.jpg,서울특별시 중구 남창동 47-10 부원상가 2층,"
부원면옥
",notf,126.977609793611,37.558437263581,02-753-7728,물냉면,비빔냉면,"{'점심식사': 13, '저녁식사': 10, '혼밥': 7, '혼술': 4, '데이트': 3, '식사모임': 3, '술모임': 2, '가족외식': 2, '기념일': 1, '실버푸드': 1, '서민적인': 10, '지역주민이 찾는': 5, '숨은맛집': 5, '가성비좋은': 4, '지역주민이찾는': 3, '시끌벅적한': 3, '푸짐한': 2, '허름한': 1, '경관/야경이 좋은': 1, '이국적/이색적': 1, '캐주얼한': 1, '오래된집': 1, '아담한': 1, '깔끔한': 1, '발렛주차': 1}"
137,notf,https://d12zq4w4guyljn.cloudfront.net/20220812093806_photo1_1f58ad513e37.jpg,서울특별시 중구 신당동 132-34,"
재구네 닭발
",notf,127.019635100911,37.5644128037327,02-2236-5143,갑오징어,문어,"{'술모임': 13, '저녁식사': 7, '데이트': 3, '점심식사': 3, '회식': 2, '혼술': 2, '식사모임': 2, '서민적인': 11, '시끌벅적한': 9, '가성비좋은': 5, '캐주얼한': 5, '지역주민이찾는': 3, '숨은맛집': 3, '아담한': 1, '푸짐한': 1, '지역주민이 찾는': 1, '주차불가': 3}"
138,notf,https://d12zq4w4guyljn.cloudfront.net/20220727145349_photo0_2nrKYyY3cev7.jpg,서울특별시 중구 명동2가 105,"
산동교자
",notf,126.98245959694,37.5622227210993,02-778-4150,오향장육,짜장면,"{'저녁식사': 11, '점심식사': 10, '술모임': 6, '식사모임': 5, '혼밥': 2, '데이트': 2, '가족외식': 1, '아이동반': 1, '회식': 1, '혼술': 1, '접대': 1, '기념일': 1, '서민적인': 10, '시끌벅적한': 5, '이국적/이색적': 3, '가성비좋은': 3, '숨은맛집': 2, '푸짐한': 1, '테이블': 1, '주차불가': 1, '좌식': 1}"
139,notf,https://d12zq4w4guyljn.cloudfront.net/20211221014125_photo1_qdWZ8T0B0NQ1.jpg,서울특별시 중구 신당동 368-89,"
진남포면옥
",notf,127.01014164639,37.5534476947999,02-2252-2457,찜닭,쟁반막국수,"{'저녁식사': 11, '점심식사': 9, '가족외식': 9, '식사모임': 8, '술모임': 6, '데이트': 5, '혼밥': 3, '남자끼리': 2, '아이동반': 1, '실버푸드': 1, '점저': 1, '회식': 1, '파인다이닝': 1, '다이어트식단': 1, '혼술': 1, '서민적인': 5, '푸짐한': 4, '깔끔한': 4, '숨은맛집': 4, '토속적인': 3, '시끌벅적한': 2, '가성비좋은': 2, '지역주민이찾는': 2, '지역주민이 찾는': 2, '이국적/이색적': 2, '방송에 많이나온': 1, '편안한': 1, '중년이상이많은': 1, '경관/야경이좋은': 1, '젊은사람이많은': 1, '이북적': 1, '무료주차': 9, '현장대기필요': 1}"
140,notf,https://d12zq4w4guyljn.cloudfront.net/20220930023127_photo1_5b502b20f463.jpg,서울특별시 중구 서소문동 53-1,"
한성
",notf,126.973117954614,37.5632609839506,02-752-2056,곱창전골(공기밥포함),양구이(120g),"{'저녁식사': 10, '회식': 7, '식사모임': 6, '술모임': 6, '점심식사': 4, '가족외식': 2, '데이트': 2, '모임': 1, '기념일': 1, '접대': 1, '서민적인': 9, '시끌벅적한': 7, '푸짐한': 5, '숨은맛집': 2, '가성비좋은': 2, '지역주민이 찾는': 2, '캐주얼한': 2, '아담한': 1, '지역주민이찾는': 1, '개별룸': 2, '유료주차': 1, '주차불가': 1}"
141,notf,https://d12zq4w4guyljn.cloudfront.net/20220518091041_photo1_a10631b98205.jpg,서울시 중구 을지로3가 344-15,"
을지로 골목집
",notf,126.990127225765,37.565612348617,02-2275-0405,곱도리탕,낙곱새전골,"{'술모임': 10, '저녁식사': 9, '점심식사': 7, '식사모임': 7, '데이트': 3, '회식': 1, '시끌벅적한': 7, '서민적인': 5, '캐주얼한': 4, '지역주민이찾는': 2, '숨은맛집': 1, '레트로': 1, '푸짐한': 1, '무료주차': 1}"
142,notf,https://d12zq4w4guyljn.cloudfront.net/20220316060112_photo1_Nm0ULH5g8GOd.jpg,서울특별시 중구 무교동 19,"
참숯골
",notf,126.979552553348,37.5673233335312,02-774-2100,돌솥비빔밥,버섯돌솥비빔밥,"{'점심식사': 7, '식사모임': 6, '저녁식사': 5, '접대': 5, '회식': 3, '술모임': 2, '가족외식': 1, '고급스러운': 5, '깔끔한': 5, '캐주얼한': 3, '격식있는': 3, '푸짐한': 2, '비빔밥전문': 1, '시끌벅적한': 1, '개별룸': 4, '대형룸': 2, '무료주차': 1}"
143,notf,https://d12zq4w4guyljn.cloudfront.net/20220705054216674_photo_74a53e6be985.jpg,서울특별시 중구 명동2가 32-11,"
명동충무김밥
",notf,126.985204798131,37.5631347253163,02-755-8488,충무김밥 1set,,"{'점심식사': 8, '혼밥': 6, '간식': 4, '저녁식사': 3, '배달': 2, '아이동반': 2, '서민적인': 5, '캐주얼한': 4, '지역주민이찾는': 3, '깔끔한': 3, '시끌벅적한': 1, '주차불가': 2}"
144,notf,https://d12zq4w4guyljn.cloudfront.net/20220811100410202_photo_e11ef1ea6f89.jpg,서울시 중구 을지로3가 348-5,"
을지오뎅
",notf,126.98993374438,37.56592326602,02-2274-5092,도루묵구이,도루묵조림(대),"{'술모임': 12, '데이트': 4, '저녁식사': 3, '간식': 1, '혼술': 1, '서민적인': 10, '시끌벅적한': 9, '가성비좋은': 4, '캐주얼한': 3, '이국적/이색적': 2, '숨은맛집': 2, '지역주민이찾는': 1}"
145,notf,https://d12zq4w4guyljn.cloudfront.net/20220324101510_photo1_12d9d27946a8.jpg,서울특별시 중구 남창동 34-139,"
닭진미강원집
",notf,126.97704751976,37.5595642128658,02-753-9063,닭곰탕,고기백반,"{'점심식사': 12, '혼밥': 8, '실버푸드': 4, '저녁식사': 4, '혼술': 3, '식사모임': 1, '다이어트식단': 1, '술모임': 1, '아침식사': 1, '회식': 1, '가족외식': 1, '아이동반': 1, '서민적인': 12, '가성비좋은': 4, '캐주얼한': 3, '지역주민이 찾는': 3, '숨은맛집': 2, '푸짐한': 2, '지역주민이찾는': 2, '시끌벅적한': 2, '이국적/이색적': 1, '주차불가': 1}"
146,notf,https://d12zq4w4guyljn.cloudfront.net/20220130010233_photo1_f2dc89cbba2d.jpg,서울특별시 중구 필동3가 10-2,"
동대닭한마리 본점
",notf,126.997411533724,37.5609851252061,02-2269-5596,닭한마리,칼국수사리,"{'저녁식사': 9, '점심식사': 8, '회식': 7, '술모임': 6, '식사모임': 6, '가족외식': 4, '실버푸드': 2, '데이트': 1, '아이동반': 1, '서민적인': 10, '시끌벅적한': 7, '지역주민이찾는': 5, '가성비좋은': 4, '푸짐한': 3, '숨은맛집': 3, '캐주얼한': 2, '깔끔한': 1, '개별룸': 2, '일요일 영업': 1}"
147,notf,https://d12zq4w4guyljn.cloudfront.net/20220825022623574_photo_3d042c99ac6c.jpg,서울특별시 중구 을지로3가 229-1,"
조선옥
",notf,126.993522220776,37.5667798240236,02-2266-0333,양념소갈비(250g),갈비탕,"{'저녁식사': 7, '점심식사': 4, '술모임': 4, '가족외식': 3, '회식': 2, '식사모임': 2, '데이트': 1, '서민적인': 4, '시끌벅적한': 4, '캐주얼한': 4, '지역주민이 찾는': 1, '주차불가': 2, '대형룸': 1, '개별룸': 1}"
148,notf,https://d12zq4w4guyljn.cloudfront.net/20211127060352_photo4_2ffaa5add5d6.jpg,서울특별시 중구 신당동 291-29,"
원조진미떡볶이
",notf,127.016883629802,37.5618594449069,02-2252-5889,떡볶이,어묵,"{'점심식사': 8, '혼밥': 6, '간식': 5, '저녁식사': 3, '데이트': 3, '아이동반': 2, '가족외식': 1, '떡볶이 오뎅': 1, '식사모임': 1, '서민적인': 6, '가성비좋은': 5, '지역주민이찾는': 4, '숨은맛집': 3, '캐주얼한': 3, '조용한': 2, '푸짐한': 2, '깔끔한': 1, '지역주민이 찾는': 1, '무료주차': 2}"
149,notf,https://d12zq4w4guyljn.cloudfront.net/20220408034145_photo1_373a2c14fdbf.jpg,서울특별시 중구 남창동 50-48,"
막내횟집
",notf,126.976735767568,37.5593790870635,02-755-5115,광어&우럭,광어회(大),"{'저녁식사': 6, '점심식사': 5, '회식': 5, '술모임': 4, '가족외식': 3, '식사모임': 3, '간식': 2, '모임': 2, '데이트': 1, '가성비좋은': 8, '서민적인': 8, '시끌벅적한': 6, '지역주민이찾는': 3, '푸짐한': 2, '숨은맛집': 2, '캐주얼한': 2, '아담한': 1, '오래된집': 1, '이국적/이색적': 1, '중년이상이많은': 1, '지역주민이 찾는': 1, '좌식': 1, '주차불가': 1, '예약필요': 1}"
150,notf,https://d12zq4w4guyljn.cloudfront.net/20220910054627834_photo_34e703c5dbe4.jpg,서울특별시 중구 명동2가 54-7,"
포엠
",notf,126.983760899657,37.5631237235876,02-776-5003,딸기와플,아이스크림와플,"{'데이트': 7, '간식': 5, '기념일': 2, '혼카페': 2, '차모임': 2, '저녁식사': 1, '식사모임': 1, '캐주얼한': 6, '예쁜': 5, '깔끔한': 4, '조용한': 3, '가성비좋은': 2, '이국적/이색적': 1, '푸짐한': 1, '지역주민이찾는': 1, '시끌벅적한': 1, '서민적인': 1, '숨은맛집': 1}"
151,notf,https://d12zq4w4guyljn.cloudfront.net/20220507025241095_menu_2de623023f6d.jpg,서울특별시 중구 신당동 251-131,"
느티나무설렁탕
",notf,127.012888157178,37.5664727794475,02-2234-9713,설렁탕,차돌탕,"{'점심식사': 9, '저녁식사': 7, '술모임': 4, '혼밥': 4, '데이트': 3, '식사모임': 3, '가족외식': 2, '회식': 2, '접대': 1, '아침식사': 1, '모임': 1, '서민적인': 5, '숨은맛집': 4, '캐주얼한': 3, '푸짐한': 3, '가성비좋은': 2, '지역주민이찾는': 2, '깔끔한': 2, '시끌벅적한': 2, '토속적인': 1, '규모가큰': 1, '오래된집': 1, '지역주민이 찾는': 1, '조용한': 1, '24시간영업': 1, '무료주차': 1}"
152,notf,https://d12zq4w4guyljn.cloudfront.net/20220511011441_photo1_1f86fd0f3a30.jpg,서울 중구 무교동 1 효령빌딩 지하 1층,"
영덕회식당
",notf,126.979581484114,37.5687366404019,02-757-0066,과메기(사철),한치물회,"{'술모임': 7, '점심식사': 5, '저녁식사': 4, '회식': 2, '식사모임': 1, '서민적인': 7, '시끌벅적한': 3, '캐주얼한': 1, '지역주민이찾는': 1, '숨은맛집': 1, '웨이팅있는': 1, '무료주차': 1, '주차불가': 1}"
153,notf,https://d12zq4w4guyljn.cloudfront.net/20220908025301350_photo_FEaT4s05wugP.jpg,서울특별시 중구 을지로6가 18-85,"
대화정 진짜해장국
",notf,127.00774706523,37.5675610911576,,진짜해장국 특,진짜해장국,"{'혼밥': 8, '저녁식사': 8, '점심식사': 8, '아침식사': 7, '식사모임': 5, '혼술': 5, '술모임': 4, '가족외식': 2, '실버푸드': 1, '서민적인': 10, '지역주민이찾는': 6, '푸짐한': 5, '숨은맛집': 4, '캐주얼한': 2, '가성비좋은': 2, '시끌벅적한': 2, '지역주민이 찾는': 1, '주차불가': 3, '24시간영업': 1}"
154,notf,https://d12zq4w4guyljn.cloudfront.net/20220829101012_photo1_f1b68ca05753.jpg,서울 중구 정동 11-5,"
덕수정
",notf,126.972571220182,37.5658671699751,02-755-0180,부대찌개,오징어볶음,"{'점심식사': 9, '저녁식사': 5, '데이트': 3, '회식': 3, '식사모임': 3, '혼밥': 1, '아침식사': 1, '가족외식': 1, '시끌벅적한': 6, '서민적인': 6, '지역주민이찾는': 4, '캐주얼한': 4, '푸짐한': 3, '가성비좋은': 3, '숨은맛집': 2, '지역주민이 찾는': 1, '주차불가': 2, '개별룸': 1}"
155,notf,https://d12zq4w4guyljn.cloudfront.net/20220514114957363_photo_ae8e9f9ecdc3.jpg,서울특별시 중구 황학동 723-2,"
옥경이네 건생선
",notf,127.019536502692,37.5660989442493,02-2233-3494,반건조 조림 서대(소),반건조 조림 민어(소),"{'저녁식사': 7, '술모임': 6, '식사모임': 3, '회식': 3, '점심식사': 2, '가족외식': 2, '혼술': 1, '데이트': 1, '접대': 1, '서민적인': 8, '숨은맛집': 4, '지역주민이찾는': 4, '시끌벅적한': 3, '캐주얼한': 2, '깔끔한': 1, '지역주민이 찾는': 1, '가성비좋은': 1, '주차불가': 2, '대형룸': 1}"
