id,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,tags
187,0,2,0,2,1,2,0,0,0,0,1,"가족외식,데이트,숨은맛집,캐주얼한,서울 텐동 맛집,용산 맛집,용산구 맛집,남영역 맛집,남영동 맛집,숙대입구 맛집,숙대 맛집,숙대입구역 맛집,최자로드,최자 맛집,최자 동네,최자 맛집 동네,가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,돼지고기 맛집,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,부대찌개,스테이크,한우,소고기,등심,남영동,"
188,0,0,0,5,3,5,2,0,0,2,1,"혼밥,데이트,숨은맛집,깔끔한,이국적/이색적,캐주얼한,무료주차,"
189,0,0,0,0,0,0,0,0,0,0,0,연중무휴
190,0,5,0,0,0,2,0,0,3,1,0,"기념일,숨은맛집,"
191,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,외국인접대에좋은,회식하기좋은,정원이나산책로가있는,연중무휴"
193,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
195,0,8,2,1,2,11,0,0,2,0,4,"데이트,숨은맛집,캐주얼한,주차불가,"
196,0,4,1,12,4,18,0,0,2,0,2,"혼밥,실버푸드,아침식사,회식,가족외식,아이동반,다이어트식단,캐주얼한,지역주민이 찾는,숨은맛집,이국적/이색적,주차불가,역사가오래된,아침을먹을수있는"
197,0,4,2,5,5,7,0,0,4,0,0,"가족외식,데이트,남자끼리,회식,캐주얼한,지역주민이 찾는,숨은맛집,한국적인,아담한,무료주차,"
198,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은"
199,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은"
200,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
201,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,새벽까지영업하는,연중무휴,저녁에만영업하는"
202,0,9,13,6,20,5,6,0,11,1,5,"가족외식,회식,접대,기념일,데이트,아이동반,캐주얼한,깔끔한,숨은맛집,지역주민이 찾는,전통적인,예쁜,고풍스러운,격식있는,무료주차,발렛주차,포장가능,개별룸,대형룸,가족과외식하기좋은,역사가오래된,프라이빗룸이있는"
203,0,2,3,4,4,6,0,0,1,2,0,"가족과외식하기좋은,회식하기좋은,가족외식,혼밥,데이트,회식,지역주민이 찾는,캐주얼한,무료주차,지하주차2시간무료,"
204,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,회식하기좋은,프라이빗룸이있는"
205,0,13,15,22,23,35,0,0,19,0,5,"회식,데이트,가족외식,혼밥,남자끼리,접대,아침식사,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,오래된집,토속적인,주차불가,개별룸,대형룸,무료주차,"
206,0,6,2,0,4,3,0,0,5,0,1,"회식,데이트,가족외식,지역주민이 찾는,캐주얼한,무료주차,"
207,0,5,1,2,4,6,0,0,2,0,2,"가족외식,회식,접대,아이동반,숨은맛집,캐주얼한,무료주차,발렛주차,"
208,0,6,1,2,4,5,0,0,5,0,1,"회식,오향장육,군만두,데이트,송화단,숨은맛집,캐주얼한,"
209,0,3,1,0,2,6,0,0,2,0,1,"회식,캐주얼한,숨은맛집,지역주민이 찾는,"
210,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,연중무휴,프라이빗룸이있는"
211,0,2,3,8,8,16,0,0,1,3,4,"혼밥,배달,아이동반,가족외식,회식,숨은맛집,깔끔한,지역주민이 찾는,캐주얼한,무료주차,가게앞 주차 3~4대 가능,"
212,0,2,4,1,2,2,0,0,2,0,0,"데이트,회식,주차불가,"
213,0,1,0,2,1,2,0,0,1,0,1,"야식,아담한,캐주얼한,주차불가,"
214,0,4,3,14,12,19,0,0,6,0,3,"혼밥,아침식사,가족외식,데이트,해장,캐주얼한,숨은맛집,지역주민이 찾는,무료주차,주차불가,가족과외식하기좋은,역사가오래된"
215,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
216,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
217,0,0,0,0,0,0,0,0,0,0,0,"노포식당,노포 맛집,노포집,노포 식당,을지로 가맥집,서울 가맥집,서울맛집,을지로 맛집,서울 맛집,을지로 4가 맛집,가성비 맛집,가성비,서울 가성비 맛집,가맥집,서울먹방,먹방데이트,서울노포,실내포차,포차맛집,서울 실내포차,서울 포차 맛집,중구 맛집,산림동 맛집,야장 맛집,서울 야장 맛집,서울 야장,"
218,0,0,0,7,5,10,0,0,1,0,0,"혼밥,실버푸드,데이트,아침식사,지역주민이 찾는,숨은맛집,오래된집,아담한,토속적인,좌식,주차불가,"
219,0,2,3,6,2,5,0,0,0,0,2,"혼밥,회식,데이트,숨은맛집,캐주얼한,개별룸,"
220,0,0,0,4,2,7,0,0,0,0,1,"데이트,혼밥,숨은맛집,지역주민이 찾는,주차불가,"
221,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은"
222,0,0,0,0,0,0,0,0,0,0,0,0
223,0,6,0,0,1,8,0,0,3,0,0,"데이트,회식,캐주얼한,숨은맛집,주차불가,"
224,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,낮에만영업하는"
225,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은"
226,0,0,0,0,0,0,0,0,0,0,0,"전망이좋은,연중무휴"
227,0,3,1,0,3,2,0,0,2,0,0,"숨은맛집,캐주얼한,지역주민이 찾는,주차불가,"
228,0,6,3,1,6,10,0,0,3,0,3,"데이트,회식,아이동반,가족외식,캐주얼한,숨은맛집,재밌는,경관/야경이좋은,이국적/이색적,주차불가,가성비 맛집,노포식당,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,서울노포,오래된 맛집,오래된 집,오래된 가게,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,돼지고기 맛집,서울 돼지고기 맛집,서울 고기 맛집,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,재상이 김치,종로구 맛집,서촌 맛집,경복궁역 맛집,체부동 맛집,서촌 데이트,경복궁 맛집,"
229,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
230,0,27,16,23,32,36,0,0,20,0,7,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,영등포구 맛집,영등포 맛집,영등포동 맛집,영등포역 맛집,서울 참치 맛집,가심비 맛집,서울 가성비,소고기,소꼬리찜,대한옥,도가니탕,도가니 맛집,신길역 맛집,신길동 맛집,회식,데이트,혼밥,접대,가족외식,아이동반,숨은맛집,캐주얼한,지역주민이 찾는,줄서서먹는,허름한,주차불가,대형룸,포장가능,근처에알아서주차,"
231,0,6,0,0,3,6,0,0,3,0,2,"회식,데이트,캐주얼한,지역주민이 찾는,숨은맛집,주차불가,"
232,0,9,6,10,10,19,0,0,3,1,2,"가족외식,회식,기념일,접대,데이트,아침식사,혼밥,친구,시흥고기,시흥맛집,지역주민이 찾는,격식있는,점심식사 대박,대형룸,개별룸,"
233,0,0,0,0,0,0,0,0,0,0,0,"24시간영업하는,아침을먹을수있는,연중무휴"
234,0,9,5,8,8,17,0,0,2,0,6,"혼밥,아침식사,가족외식,실버푸드,숨은맛집,캐주얼한,지역주민이 찾는,주차불가,24시간영업,"
235,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는,연중무휴"
236,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,외국인접대에좋은,회식하기좋은,전망이좋은,정원이나산책로가있는,테라스가있는"
237,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,전망이좋은"
238,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,인테리어가좋은,점심뷔페를하는,호텔레스토랑,아침을먹을수있는,연중무휴,아침뷔페를하는,프라이빗룸이있는"
239,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
240,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,점심뷔페를하는,호텔레스토랑,아침을먹을수있는,연중무휴,아침뷔페를하는"
241,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,브런치메뉴가있는,전망이좋은,점심뷔페를하는,호텔레스토랑,아침을먹을수있는,연중무휴,아침뷔페를하는"
242,0,1,1,3,2,9,0,0,1,0,4,"혼밥,배달,데이트,아이동반,숨은맛집,캐주얼한,대형룸,주차불가,"
243,0,0,3,9,5,12,0,0,6,0,4,"데이트,회식,혼밥,아침식사,가족외식,캐주얼한,숨은맛집,지역주민이 찾는,주차불가,개별룸,"
244,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는"
245,0,3,6,9,8,10,0,0,0,1,6,"가족외식,혼밥,회식,데이트,캐주얼한,숨은맛집,지역주민이 찾는,깔끔한,무료주차,"
246,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,스타셰프가운영하는,야경이좋은,인테리어가좋은,전망이좋은,호텔레스토랑,연중무휴,프라이빗룸이있는"
248,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,상견례에좋은,호텔레스토랑,연중무휴"
249,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,상견례에좋은,역사가오래된,연인과같이가면좋은,인테리어가좋은,전망이좋은,호텔레스토랑,연중무휴,프라이빗룸이있는"
250,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
251,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,연중무휴"
252,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,프라이빗룸이있는"
253,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
254,0,3,3,4,4,5,0,0,1,0,3,"가족외식,데이트,배달,캐주얼한,숨은맛집,지역주민이 찾는,주차불가,"
255,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,역사가오래된
257,0,0,4,15,11,30,0,0,4,0,1,"혼밥,데이트,가족외식,친구들이랑 식사,아침식사,아이동반,지역주민이 찾는,숨은맛집,캐주얼한,깔끔한,주차불가,대형룸,무료주차,"
258,0,0,0,0,0,0,0,0,0,0,0,0
259,0,1,2,1,3,3,0,0,1,0,0,"회식,가족외식,숨은맛집,무료주차,가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,삼겹살,뼈삼겹,연탄구이,노포식당,돼지갈비,서울 돼지갈비,서울 5대 돼지갈비,관악구,관악구 노포,관악구 맛집,봉천동 마집,"
260,0,4,3,3,5,5,0,0,4,1,0,"회식,데이트,가족외식,숨은맛집,캐주얼한,무료주차,"
261,0,0,0,0,0,0,0,0,0,0,0,0
262,0,5,2,3,3,10,0,0,5,0,3,"회식,접대,모임,가족외식,배달,혼밥,남자끼리,다이어트식단,야식,숨은맛집,지역주민이 찾는,캐주얼한,오래된집,규모가큰,빈티지,발렛주차,현장대기필요,"
263,0,0,0,0,0,0,0,0,0,0,0,가족과외식하기좋은
264,0,2,5,5,3,8,0,0,1,0,1,"캐주얼한,숨은맛집,"
265,0,0,0,0,0,0,0,0,0,0,0,"인테리어가좋은,호텔레스토랑,연중무휴"
266,0,0,0,14,6,20,0,0,2,1,2,"혼밥,아침식사,간식,아이동반,가성비,데이트,숨은맛집,지역주민이 찾는,캐주얼한,아담한,점심시간웨이팅,주차불가,"
267,0,1,0,2,3,1,0,0,0,0,0,"데이트,가족외식,숨은맛집,깔끔한,캐주얼한,지역주민이 찾는,주차불가,"
268,0,0,0,0,0,0,0,0,0,0,0,연중무휴
269,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연중무휴"
270,0,2,1,4,3,6,0,0,0,0,2,"혼밥,배달,데이트,가족외식,회식,접대,숨은맛집,깔끔한,주차불가,"
271,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
272,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,연중무휴"
273,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
274,0,0,0,0,0,0,0,0,0,0,0,술한잔하기좋은
275,0,3,2,9,7,18,0,0,3,0,2,"역사가오래된,혼밥,가족외식,아이동반,아침식사,회식,실버푸드,캐주얼한,지역주민이 찾는,깔끔한,숨은맛집,무료주차,대형룸,"
276,0,0,0,0,0,0,0,0,0,0,0,0
277,1,28,8,30,28,74,1,0,25,0,4,"혼밥,회식,아침식사,남자끼리,가족외식,데이트,야식,모임,여자끼리,간식,을지로 맛집,숨은맛집,허름한,지역주민이 찾는,오래된집,캐주얼한,중년이상이많은,토속적인,아담한,노포,이국적/이색적,현장대기필요,주차불가,개별룸,"
278,0,0,0,0,0,0,0,0,0,0,0,연중무휴
279,0,0,0,0,0,0,0,0,0,0,0,새벽까지영업하는
280,0,2,1,0,2,3,0,0,2,0,1,"회식,간식,이국적/이색적,숨은맛집,"
281,0,1,1,2,2,2,0,0,0,0,0,"가족외식,데이트,혼밥,숨은맛집,지역주민이 찾는,"
282,1,4,3,9,8,6,4,0,3,2,2,"가족과외식하기좋은,역사가오래된,회식하기좋은,연중무휴,프라이빗룸이있는,가족외식,데이트,회식,기념일,실버푸드,접대,아이동반,간식,혼밥,배달,이국적/이색적,캐주얼한,격식있는,숨은맛집,지역주민이 찾는,깔끔한,오래된집,무료주차,개별룸,발렛주차,대형룸,콜키지무료,"
283,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연중무휴"
284,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,술한잔하기좋은,프러포즈하기좋은,와인리스트가좋은,인테리어가좋은,정원이나산책로가있는,프라이빗룸이있는,스몰웨딩을할수있는"
285,0,4,0,0,1,1,0,0,2,1,0,"캐주얼한,"
286,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은"
287,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,상견례에좋은,연인과같이가면좋은,외국인접대에좋은,프라이빗룸이있는"
288,0,1,1,10,4,14,0,0,1,0,3,"혼밥,가족외식,실버푸드,데이트,캐주얼한,숨은맛집,지역주민이 찾는,포장가능,"
289,0,0,0,0,0,0,0,0,0,0,0,연중무휴
290,0,0,0,0,0,0,0,0,0,0,0,연중무휴
291,0,0,0,0,0,0,0,0,0,0,0,연인과같이가면좋은
292,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은"
293,0,0,0,0,0,0,0,0,0,0,0,아침을먹을수있는
294,1,2,1,0,3,5,0,0,3,0,2,"가족외식,회식,캐주얼한,주차불가,"
295,0,0,0,0,0,0,0,0,0,0,0,"가성비 맛집,서울맛집,서울 맛집,서울 가성비 맛집,서울먹방,먹방데이트,맛집 소개,맛집 소개 유튜버,서울 맛집 유튜버,서울 맛집 소개,맛집소개,맛집소개 유튜버,맛집 유튜버,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,소고기,소고기 맛집,회기역 맛집,동대문구 맛집,회기 노포,시립대 맛집,등갈비,등갈비 맛집,LA갈비,LA갈비 맛집,소금구이,LA갈비 소금구이,LA 갈비,전농동,전농동 맛집,청량리 맛집,청량리역 맛집,전농동 노포,"
296,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,역사가오래된"
297,0,4,3,1,3,8,0,0,2,0,3,"가족외식,숨은맛집,캐주얼한,"
298,0,0,0,0,0,0,0,0,0,0,0,"연인과같이가면좋은,연중무휴"
299,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,공연이있는,새벽까지영업하는,저녁에만영업하는"
300,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,해외유명레스토랑"
301,0,0,0,0,0,0,0,0,0,0,0,연중무휴
302,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,저녁에만영업하는"
303,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,아침을먹을수있는,연중무휴"
304,0,0,0,0,0,0,0,0,0,0,0,"24시간영업하는,아침을먹을수있는,연중무휴"
305,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,아침을먹을수있는"
306,0,0,0,1,0,3,0,0,1,0,0,"맛집,간식,캐주얼한,오래된집,허름한,"
307,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은,연중무휴"
308,0,4,0,1,3,3,0,0,3,0,0,"회식,데이트,기념일,지역주민이 찾는,"
309,0,0,0,0,0,0,0,0,0,0,0,"술한잔하기좋은,와인리스트가좋은,새벽까지영업하는"
310,0,0,2,10,10,23,0,0,3,0,3,"혼밥,아침식사,데이트,혼카페,실버푸드,숨은맛집,지역주민이 찾는,캐주얼한,토속적인,아담한,허름한,오래된집,"
311,0,0,0,0,0,0,0,0,0,0,0,"역사가오래된,술한잔하기좋은,24시간영업하는,아침을먹을수있는"
312,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,회식하기좋은,인테리어가좋은,테라스가있는,프라이빗룸이있는"
313,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,전망이좋은,점심뷔페를하는,아침을먹을수있는,연중무휴,아침뷔페를하는"
314,0,0,1,4,1,8,0,0,0,1,1,"혼밥,데이트,숨은맛집,캐주얼한,지역주민이 찾는,아담한,현장대기필요,벽에 붙은 가로 테이블,"
315,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,스타셰프가운영하는,프라이빗룸이있는"
316,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,스타셰프가운영하는,와인리스트가좋은,프라이빗룸이있는"
317,0,0,0,0,0,0,0,0,0,0,0,"노포식당,노포래퍼,노포 맛집,노포집,노포 식당,서울맛집,서울 맛집,서울먹방,먹방데이트,서울노포,맛집소개,맛집소개 유튜버,맛집 유튜버,서울 맛집 유튜버,서울 맛집 소개,술먹방,가심비 맛집,갓성비 맛집,서울 가성비,화상노포,서울 중국집 맛집,간짜장 맛집,화상 노포,서울 짜장 맛집,짜장면 맛집,짜장면,간짜장,노포 간짜장,동대문구 중국집,서대문구 중국집,연희동 중국집,연희동 노포,화상 중국집,연희동 맛집,서대문구 맛집,"
318,0,0,0,0,0,0,0,0,0,0,0,"결혼기념일에가면좋은,비즈니스다이닝에좋은,역사가오래된,연인과같이가면좋은,프라이빗룸이있는"
319,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은,연중무휴"
320,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,와인리스트가좋은,인테리어가좋은,전망이좋은"
321,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,연인과같이가면좋은,인테리어가좋은,전망이좋은,정원이나산책로가있는,호텔레스토랑"
322,0,1,0,0,3,1,0,0,0,0,1,"데이트,간식,회식,가족외식,지역주민이 찾는,숨은맛집,배달,"
323,0,4,5,7,11,6,4,0,1,2,1,"가족외식,데이트,회식,배달,접대,혼밥,아이동반,기념일,집안잔치,격식있는,깔끔한,아담한,지역주민이 찾는,숨은맛집,이국적/이색적,모던한,무료주차,개별룸,발렛주차,대형룸,"
324,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,회식하기좋은"
327,0,2,0,0,7,2,0,0,3,0,0,"데이트,여자끼리,이국적/이색적,숨은맛집,예쁜,"
328,0,0,0,0,0,0,0,0,0,0,0,"비즈니스다이닝에좋은,연인과같이가면좋은,외국인접대에좋은,프라이빗룸이있는"
329,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,소개팅하기좋은,연인과같이가면좋은"
330,0,0,0,0,0,0,0,0,0,0,0,"가족과외식하기좋은,결혼기념일에가면좋은,비즈니스다이닝에좋은,연인과같이가면좋은,프러포즈하기좋은,스타셰프가운영하는,인테리어가좋은,테라스가있는"
331,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,"새벽까지영업하는,연중무휴"
334,0,1,2,7,4,8,0,0,1,0,2,"가족외식,혼밥,숨은맛집,캐주얼한,이국적/이색적,경관/야경이 좋은,"
