id,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,terrace,drinking,meal,lunch,dinner,cost_effective,classy,mood,noisy,quiet,real_local,etc
162,notf,https://d12zq4w4guyljn.cloudfront.net/20220708024029_photo1_Nm0ULH5g8GOd.jpg,서울시 종로구 경운동 66-2,간판없는 김치찌개,notf,126.9862763,37.57484302,02-739-1443,김치찌개 2인이상,라면 사리,2,1,3,6,4,9,0,0,1,0,3,"가족외식,아이동반,숨은맛집,캐주얼한,허름한,오래된집,이국적/이색적,"
163,notf,https://d12zq4w4guyljn.cloudfront.net/20220707124416_photo1_e30365e0d307.jpg,서울시 강남구 삼성1동 156-5,박서방 순대국밥,notf,127.0559551,37.50869719,02-568-9205,순대정식,순대국밥,0,4,4,9,7,8,0,0,3,0,1,"혼밥,캐주얼한,"
164,notf,https://d12zq4w4guyljn.cloudfront.net/20220706111505_photo1_f141a463c30a.jpg,서울특별시 성동구 행당동 19-54,장어구이 본점,notf,127.040547,37.55946533,02-2294-8999,돼지김치찌개 소,돼지김치찌개 대,3,5,5,11,11,29,0,0,5,0,2,"데이트,아침식사,가족외식,남자끼리,혼밥,회식,숨은맛집,지역주민이 찾는,캐주얼한,오래된집,젊은사람이많은,아담한,"
165,notf,https://d12zq4w4guyljn.cloudfront.net/20220705121208161_photo_bd9ab61146f8.jpg,서울특별시 강서구 화곡동 904-1,전주 감자탕 뼈해장국,notf,126.8479822,37.52901312,02-2602-4189,감자탕 대,감자탕 중,0,12,4,7,10,18,0,0,4,0,5,"혼밥,가족외식,아침식사,데이트,회식,지역주민이 찾는,숨은맛집,캐주얼한,24시간영업,주차불가,"
166,notf,https://d12zq4w4guyljn.cloudfront.net/20220705104108333_photo_b586e35c8684.jpg,서울특별시 동작구 신대방동 347-31 윤치과의원,기계우동,notf,126.9278012,37.49897455,02-821-9397,우동,짜장,0,0,0,2,2,4,0,0,0,0,0,"혼밥,간식,지역주민이 찾는,"
167,notf,https://d12zq4w4guyljn.cloudfront.net/20220705095737_photo1_311569ff0135.jpg,서울특별시 서초구 양재1동 1-7,양재닭집,notf,127.0379709,37.48437472,02-572-1741,치킨,,0,8,0,1,4,11,0,0,5,0,0,"가족외식,아이동반,간식,모임,디저트,데이트,회식,숨은맛집,오래된집,지역주민이 찾는,캐주얼한,화장실,포장가능,주차불가,"
168,notf,https://d12zq4w4guyljn.cloudfront.net/20220704012525_photo1_312eead77f96.jpg,서울특별시 마포구 동교동 147-19,레게치킨 서울,notf,126.9253622,37.55915317,02-333-3438,레게 치킨,순살커리치킨,0,2,0,0,7,2,0,0,3,0,0,"데이트,여자끼리,이국적/이색적,숨은맛집,예쁜,"
169,notf,https://d12zq4w4guyljn.cloudfront.net/20220703103505_photo1_8893de6b9b78.jpg,서울특별시 동대문구 청량리동 296,평양냉면,notf,127.0450829,37.581657,02-965-8254,물냉면,비빔냉면,0,6,3,11,8,15,0,0,1,0,2,"혼밥,가족외식,데이트,여자끼리,아이동반,기념일,남자끼리,회식,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,복고풍,아담한,허름한,오래된집,토속적인,주차불가,좌식,개별룸,근처 공영주차장 이용 무료주차는 불가,유료주차,"
170,notf,https://d12zq4w4guyljn.cloudfront.net/20220703054147_photo1_58560d6ffdb1.jpg,서울시 종로구 돈의동 49-1,진주대박집,notf,126.9908278,37.57286227,02-763-5367,생삼겹살(200g),생목살(200g),0,2,0,0,2,4,0,0,1,0,0,"데이트,숨은맛집,"
171,notf,https://d12zq4w4guyljn.cloudfront.net/20220701060657_photo1_2c1dfc47741d.jpg,서울특별시 강남구 논현동 144-8,우기식당 육지점,notf,127.0234506,37.50908275,070-8808-8981,껍데기항정,쪼매특이한 감자전,1,6,0,0,3,4,0,0,2,0,1,"데이트,깔끔한,캐주얼한,숨은맛집,이국적/이색적,"
172,notf,https://d12zq4w4guyljn.cloudfront.net/20220629101740910_photo_T09xfAZJX8bX.jpg,서울시 용산구 한강로2가 27-1,진아네 용산포차,notf,126.9727951,37.53247351,02-795-6531,통고기 김치찌개 작은놈,계란말이,0,2,0,0,1,2,0,0,1,0,1,"회식,"
173,notf,https://d12zq4w4guyljn.cloudfront.net/20220626012021038_photo_e11ef1ea6f89.jpg,서울특별시 종로구 창신동 401-33,고기튀김,notf,127.0166748,37.5706022,,고기튀김,오징어튀김,1,5,0,4,2,15,0,0,6,0,1,"간식,데이트,혼밥,숨은맛집,지역주민이 찾는,쓰레기,주차불가,"
174,notf,https://d12zq4w4guyljn.cloudfront.net/20220624100855232_photo_f0f08a91881c.jpg,서울특별시 영등포구 문래동4가 8-18,송원 마포 돼지갈비,notf,126.889387,37.51659856,02-2678-2978,송원돼지갈비(200g),송원생갈비(200g),0,4,3,1,6,4,0,0,6,0,1,"가족외식,회식,지역주민이 찾는,캐주얼한,주차불가,"
175,notf,https://d12zq4w4guyljn.cloudfront.net/20220622092628926_photo_3dbdb59e9149.jpg,서울특별시 서초구 서초동 1578-2,교대곱창,notf,127.0142649,37.48885464,02-3474-9167,염통,막창,1,6,4,1,10,5,0,0,10,0,1,"회식,데이트,접대,실버푸드,지역주민이 찾는,캐주얼한,무료주차,"
176,notf,https://d12zq4w4guyljn.cloudfront.net/20220621111540_photo1_2f2a62f2a66b.jpg,서울특별시 강서구 등촌동 654-95,최월선칼국수,notf,126.8567055,37.55604047,02-3661-2744,버섯 매운탕(1인분),버섯 추가(1인분),0,6,9,18,24,43,0,0,15,1,10,"가족외식,남자끼리,아이동반,데이트,회식,실버푸드,모임,여자끼리,혼밥,숨은맛집,지역주민이 찾는,캐주얼한,오래된집,가벼운외식,규모가큰,깔끔한,토속적인,허름한,무료주차,주차불가,현장대기필요,좌식,"
177,notf,https://d12zq4w4guyljn.cloudfront.net/20220616054617677_photo_4601f4dbb296.jpg,서울시 종로구 연지동 275-1,미스터 순두부,notf,127.0014278,37.57150589,02-762-0593,해물순두부,섞어순두부,0,0,0,3,2,3,0,0,1,0,1,"아이동반,혼밥,주차불가,"
178,notf,https://d12zq4w4guyljn.cloudfront.net/20220610084852_photo1_3bcd18e14f3d.jpg,서울시 마포구 구수동 56-6,마포손칼국수,notf,126.9326965,37.54707898,02-719-0824,손칼국수,재첩칼국수,0,0,2,2,2,6,0,0,1,0,2,"혼밥,숨은맛집,지역주민이 찾는,"
179,notf,https://d12zq4w4guyljn.cloudfront.net/20220607145551_photo1_fd5fed616158.jpg,서울특별시 은평구 녹번동 181,서부감자국,notf,126.9269448,37.60225688,02-356-4555,감자국(小),뼈 추가,0,6,5,4,7,14,0,0,4,1,2,"가족외식,아이동반,회식,데이트,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,깔끔한,무료주차,24시간영업,"
180,notf,https://d12zq4w4guyljn.cloudfront.net/20220605122945_photo1_d7d578b999f9.jpg,서울특별시 영등포구 여의도동 43-3,모모돈까스,notf,126.9311537,37.52081933,02-782-2939,히레까스,로스까스,0,0,1,4,3,1,1,0,0,0,1,"데이트,혼밥,가족외식,캐주얼한,깔끔한,숨은맛집,"
181,notf,https://d12zq4w4guyljn.cloudfront.net/20220605114726_photo1_c175137efa0e.jpg,서울특별시 강남구 신사동 661-18 정동상가,일번지통닭,notf,127.0385261,37.52801824,02-542-5460,후라이드치킨,양념치킨,1,3,0,0,1,3,0,0,1,0,1,"회식,캐주얼한,발렛주차,"
182,notf,https://d12zq4w4guyljn.cloudfront.net/20220605030557960_photo_fe1650f3c430.jpg,서울특별시 종로구 동숭동 130-22,할매냉면집,notf,127.0045055,37.58105924,02-747-8512,얼큰물냉면,시원물냉면,0,0,1,6,3,9,0,0,1,1,3,"혼밥,숨은맛집,캐주얼한,이국적/이색적,주차불가,"
183,notf,https://d12zq4w4guyljn.cloudfront.net/20220604164449_photo1_c175137efa0e.jpg,서울시 강남구 신사동 642-19,연탄공장,notf,127.0364963,37.52622022,02-514-4082,돼지갈비,소갈비살,2,3,2,0,2,2,0,0,3,0,0,"회식,경관/야경이좋은,캐주얼한,숨은맛집,발렛주차,"
184,notf,https://d12zq4w4guyljn.cloudfront.net/20220604093445_photo1_81f97fbd9948.jpg,서울시 강남구 역삼1동 809-1,강남 원주추어탕,notf,127.0254469,37.50403734,02-557-8647,갈아서 원주추어탕,통마리 원주추어탕,0,1,1,4,4,7,0,0,1,1,0,"혼밥,데이트,모임,오래된집,지역주민이 찾는,허름한,무료주차,발렛주차,24시간영업,"
185,notf,https://d12zq4w4guyljn.cloudfront.net/20220601191141_photo1_8e68deea3142.jpg,서울시 광진구 자양동 226-24,할머니 순대국,notf,127.0756761,37.53867255,02-457-3989,순대국,"순대국(오소리만,아기집만)",0,7,2,4,5,10,0,0,3,0,3,"혼밥,가족외식,아침식사,회식,간식,숨은맛집,캐주얼한,무료주차,"
186,notf,https://d12zq4w4guyljn.cloudfront.net/20220601122546_photo1_93fea0d9f321.jpg,서울특별시 은평구 대조동 185-40,태백산 생고기,notf,126.9209363,37.61840982,02-389-0406,등심(300g),특수부위(300g),0,1,1,1,2,2,0,0,0,0,2,"가족외식,숨은맛집,주차불가,"
187,notf,https://d12zq4w4guyljn.cloudfront.net/20220601121723_photo1_200cbe34d4ac.jpg,서울특별시 중구 남창동 47-10 부원상가 2층,부원면옥,notf,126.9776098,37.55843726,02-753-7728,물냉면,비빔냉면,0,6,3,13,10,16,0,0,3,0,3,"혼밥,데이트,가족외식,기념일,실버푸드,지역주민이 찾는,숨은맛집,캐주얼한,오래된집,아담한,깔끔한,허름한,경관/야경이 좋은,이국적/이색적,발렛주차,"
188,notf,https://d12zq4w4guyljn.cloudfront.net/20220601104021_photo1_bb003c580b4d.jpg,서울특별시 도봉구 도봉동 596-23,삼오곱창,notf,127.0446144,37.6776805,02-954-1916,"소곱창(250g)국내산 한우,육우",소곱창 전골(소),0,8,4,0,12,9,0,0,9,0,1,"가족외식,회식,데이트,배달,지역주민이 찾는,캐주얼한,허름한,숨은맛집,오래된집,흡연실,대형룸,"
189,notf,https://d12zq4w4guyljn.cloudfront.net/20220531115426_photo1_413ae18293a5.jpg,서울특별시 강남구 역삼동 827,꼬끼꼬끼 치킨호프,notf,127.0303391,37.49682012,02-565-5687,치킨,조개탕,0,1,2,0,0,0,0,0,0,0,0,"가족외식,숨은맛집,주차불가,"
190,notf,https://d12zq4w4guyljn.cloudfront.net/20220531092554_photo1_713c7ebf4882.jpg,서울특별시 영등포구 당산동3가 150-2,죽변항 해물포차,notf,126.8976036,37.52703652,02-466-7769,골뱅이,쟈스전골,0,2,1,0,1,4,0,0,2,0,0,"남자끼리,회식,데이트,캐주얼한,지역주민이 찾는,경관/야경이좋은,숨은맛집,아담한,"
191,notf,https://d12zq4w4guyljn.cloudfront.net/20220531092006_photo1_713c7ebf4882.jpg,서울특별시 종로구 낙원동 230,참골뱅이와노가리,notf,126.9886113,37.57224381,070-4028-7724,골뱅이초회,골뱅이파무침,1,4,0,0,0,2,0,0,4,0,0,"간식,숨은맛집,"
192,notf,https://d12zq4w4guyljn.cloudfront.net/20220528105359_photo1_b849a64c0996.jpg,서울특별시 용산구 한강로1가 245-5,쿼츠,notf,126.9718894,37.53298002,070-4187-4188,쿼츠너츠,에스프레소,0,0,0,0,0,1,0,0,0,1,1,"차모임,혼카페,간식,데이트,깔끔한,캐주얼한,이국적/이색적,예쁜,숨은맛집,주차불가,"
193,notf,https://d12zq4w4guyljn.cloudfront.net/20220527011343_photo1_v7ueN3fIzBzB.jpg,서울특별시 종로구 체부동 26,취천루,notf,126.9710369,37.57826612,02-6221-8249,고기/교자/해물 만두,물/군 만두,0,3,4,5,5,5,0,0,5,0,0,"데이트,회식,가족외식,혼밥,캐주얼한,깔끔한,지역주민이 찾는,이국적/이색적,숨은맛집,경관/야경이 좋은,주차불가,"
194,notf,https://d12zq4w4guyljn.cloudfront.net/20220524024705_photo1_mm1F5kOrpCVI.jpg,서울특별시 마포구 망원동 338-39,초월양곱창,notf,126.9064738,37.55303862,02-332-2134,한우대창 200g,소갈비살 180g,0,2,2,0,3,0,0,0,1,0,0,"데이트,깔끔한,캐주얼한,"
195,notf,https://d12zq4w4guyljn.cloudfront.net/20220522015949043_photo_f563a4dd8052.jpg,서울특별시 성동구 성수동2가 273-24,이북집 성수점,notf,127.0576312,37.54324485,02-464-2270,순대국밥,아바이순대,0,0,1,3,4,3,0,0,1,0,0,"혼밥,아침식사,깔끔한,무료주차,"
196,notf,https://d12zq4w4guyljn.cloudfront.net/20220520105219958_photo_1b7807d55c84.jpg,서울시 중랑구 중화동 330-81,임현숙의이화김치찌개,notf,127.074411,37.60133694,02-432-4320,김치찌개,햄사리,0,7,5,9,8,13,0,0,3,0,2,"아침식사,혼밥,데이트,회식,다이어트식단,숨은맛집,캐주얼한,지역주민이 찾는,이국적/이색적,무료주차,"
197,notf,https://d12zq4w4guyljn.cloudfront.net/20220520091355285_photo_dE2Lvni1pX5E.jpg,서울특별시 중구 북창동 93-36,애성회관 한우곰탕,notf,126.9789227,37.56241604,02-352-0303,곰탕,특곰탕,0,20,17,52,41,74,0,0,13,2,5,"혼밥,가족외식,데이트,회식,아침식사,아이동반,접대,실버푸드,남자끼리,기념일,모임,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,중년이상이많은,토속적인,전국구 맛집,젊은사람이많은,맛집,주차불가,개별룸,대형룸,식사하고나오니,좌식,현장대기필요,유료주차,주차비비쌈,배달,3천6백원 ㅉ,"
198,notf,https://d12zq4w4guyljn.cloudfront.net/20220518115905_photo1_ea29d5f747ae.jpg,"서울특별시 종로구 관철동 35-1 동산빌딩 1, 2층",갯마을횟집,notf,126.9886142,37.56872506,02-2285-4751,감성돔회 특,감성돔회 대,0,4,1,1,3,5,0,0,3,0,0,"횟집,회식,숨은맛집,"
199,notf,https://d12zq4w4guyljn.cloudfront.net/20220518091041_photo1_a10631b98205.jpg,서울시 중구 을지로3가 344-15,을지로 골목집,notf,126.9901272,37.56561235,02-2275-0405,곱도리탕,낙곱새전골,0,10,7,7,9,6,0,0,7,0,2,"데이트,회식,캐주얼한,숨은맛집,레트로,무료주차,"
200,notf,https://d12zq4w4guyljn.cloudfront.net/20220518011022_photo1_af11b4a966ea.jpg,서울특별시 강남구 논현동 184-29,원조 소금구이,notf,127.0248217,37.50601148,02-511-0036,김치불고기,삼겹살,1,1,1,1,3,2,0,0,2,0,0,"숨은맛집,"
201,notf,https://d12zq4w4guyljn.cloudfront.net/20220517114929_photo1_bdfb05829e60.jpg,서울특별시 용산구 한강로1가 256,용산양꼬치,notf,126.9728256,37.53581506,02-749-9088,양꼬치,등심왕꼬치,0,6,4,1,7,6,0,0,6,0,2,"데이트,가족외식,기념일,여자끼리,회식,남자끼리,다이어트식단,모임,캐주얼한,이국적/이색적,깔끔한,숨은맛집,주차불가,"
202,notf,https://d12zq4w4guyljn.cloudfront.net/20220517071919_photo1_8f33a062ebd0.jpg,서울시 마포구 도화동 179-15,소문난 쭈꾸미,notf,126.9493044,37.54128061,02-701-7362,산쭈꾸미철판볶음(중),산쭈꾸미샤브샤브(중),0,3,2,2,2,3,0,0,1,0,2,"회식,가족외식,실버푸드,캐주얼한,숨은맛집,"
203,notf,https://d12zq4w4guyljn.cloudfront.net/20220517044914_photo1_e90aeb8143be.jpg,서울특별시 구로구 개봉동 403-66,황가네 함흥면옥,notf,126.8564487,37.4903155,02-2689-6990,물냉면,회냉면,0,0,1,3,1,5,0,0,0,0,0,"가족외식,데이트,간식,아침식사,숨은맛집,지역주민이 찾는,깔끔한,캐주얼한,주차불가,포장,"
204,notf,https://d12zq4w4guyljn.cloudfront.net/20220516192829_photo1_8e68deea3142.jpg,서울특별시 송파구 가락동 79-7,함경도 찹쌀순대,notf,127.1213106,37.49472933,02-403-8822,수육(대),수육(소),0,17,9,24,27,42,0,0,18,1,9,"혼밥,아침식사,가족외식,회식,데이트,실버푸드,남자끼리,모임,기념일,간식,각 일병,배달,아이동반,지역주민이 찾는,캐주얼한,숨은맛집,오래된집,규모가큰,깔끔한,허름한,토속적인,무료주차,발렛주차,24시간영업,주차가능,주차도우미,좌식,대형룸,"
205,notf,https://d12zq4w4guyljn.cloudfront.net/20220516190513_photo1_d91612ad5865.jpg,서울특별시 중랑구 면목동 552-4,면동떡볶이,notf,127.08652,37.58470764,,쫄볶이,라볶이,0,0,0,1,0,9,0,0,0,0,2,"간식,데이트,혼밥,지역주민이 찾는,숨은맛집,캐주얼한,"
206,notf,https://d12zq4w4guyljn.cloudfront.net/20220514114957363_photo_ae8e9f9ecdc3.jpg,서울특별시 중구 황학동 723-2,옥경이네 건생선,notf,127.0195365,37.56609894,02-2233-3494,반건조 조림 서대(소),반건조 조림 민어(소),0,7,3,2,7,9,0,0,3,0,4,"회식,가족외식,데이트,접대,숨은맛집,캐주얼한,깔끔한,지역주민이 찾는,주차불가,대형룸,"
207,notf,https://d12zq4w4guyljn.cloudfront.net/20220514103657_photo1_e55fe9c410c3.jpg,서울특별시 서대문구 연희동 188-69,오향만두,notf,126.930175,37.56693433,02-323-3749,찐만두,고기만두,0,4,2,3,3,8,0,0,2,0,1,"간식,아이동반,혼밥,회식,가족외식,데이트,실버푸드,캐주얼한,숨은맛집,지역주민이 찾는,"
